EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,EVENT START DATE,COMMENTS,FATALITIES,INJURED / INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY - PEOPLE AFFECTED,MAGNITUDE
Disaster,Natural,Meteorological - Hydrological,Flood,Vancouver BC,6/6/2012 0:00,"Yukon, Northwest Territories and British Columbia, June 6-30, 2012. More than 70 mm of precipitation from a low-pressure weather system combined with spring snowmelt caused widespread flooding in Upper Liard, Yukon, Nahanni Butte, Northwest Territories, and Lower Post, British Columbia. Approximately 20 people from Upper Liard, 80 people from Nahanni Butte, and 37 people from Lower Post were evacuated. Approximately 2,500 people, including over 300 commercial transport trucks, experienced traffic delays in the region because of highway washouts. There was extensive damage to transportation corridors as well as approximately 25 buildings in areas affected by the flooding. Floodwaters began receding on June 16. Residents were allowed to return home at the end of June.",0,0,137,1503748,74137.1,6/30/2012 0:00,1503748,,,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Lethbridge AB,6/19/2013 0:00,"Southern Alberta, June 19-28, 2013. A massive storm system crept through Alberta causing significant flooding throughout the province. As of 2013, this event was responsible for the largest evacuation due to a natural disaster in Alberta’s history. Beginning in northern Alberta, Fort McMurray declared a local state of emergency when water from the Hanging Stone River breached its banks on June 8. The storm then moved south on June 19, where it remained for three days over southern Alberta. Heavy rain spanning across a region from Canmore to Calgary produced an average of 75 to 150 mm during this three-day period. Twenty-nine local states of emergency were declared throughout the province. Four deaths were attributed to the floods, which caused significant disruptions across the province to power, telecommunications, clean water supply, and transportation corridors, including a section of the Trans-Canada Highway that closed due to a mudslide caused by the torrential rain. In Calgary the Bow and Elbow Rivers flooded, which forced 75,000 residents to evacuate the city. Over 4000 business were affected and 3000 buildings were flooded, including that Saddledome and the Calgary Zoo. The towns of High River and Canmore were also significantly impacted by the floods. In total, flooding forced the evacuations of approximately 100,000 Albertans. As flood conditions improved, some residents were allowed to gradually return to their communities beginning on June 23, while the remaining residents were allowed to return by June 28. Response to the flood was provided by municipal, provincial, and federal governments and non-governmental organizations. Insurance payments are estimated at $1.2 billion. This disaster is estimated to have reduced Gross Domestic Product (GDP) in Southern Alberta by $550 million (2013 dollars).",4,0,100000,2715742000,132690977.2,6/28/2013 0:00,1015742000,,,,,1700000000,,,
Disaster,Natural,Meteorological - Hydrological,Wildfire,Vancouver BC,7/1/2014 0:00,"British Columbia, July 1 to September 30, 2014. A significant heat wave across British Columbia in July and August led to record breaking dry conditions and “high” to “extreme” fire danger ratings in most of the province. Almost 360,000 hectares of land was burned –the third highest in the history of the province. Over 4,500 people were forced to evacuate throughout the season with the largest evacuations taking place in West Kelowna where 2,500 people fled and Hudson’s Hope where 1,150 people fled in July due to wildfires. At its peak, over 3000 firefighters and frontline crews worked at combating the fires, and as a result, significant damage to infrastructure and communities was avoided. As of November 2014, the Government of British Columbia estimated it spent approximately $300 million dollars responding to wildfires for the 2014 season.",0,0,4500,300000000,14376996.8,9/30/2014 0:00,,,300000000,,,,,,
Disaster,Natural,Meteorological - Hydrological,Flood,Moncton NB,4/15/2014 0:00,"New Brunswick, April 15 to May 2, 2014. Spring flooding damaged more than 715 homes and businesses, roads, bridges, and other public infrastructure around the province. The majority of property damages were in and around Sussex and Sussex Corner, where 120 homes and 10 businesses were flooded. On April 16, a state of emergency was declared as water breached the banks of the St. John River, causing 1,450 people to evacuate their homes. In Perth-Andover, 23 patients were voluntarily evacuated and transferred to Upper River Valley Hospital. Throughout the rest of the province, swollen rivers led to the closure of several roads and localized flooding.",0,0,1473,29603000,1418674.1,5/2/2014 0:00,13603000,,16000000,,,,,,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Toronto ON,12/21/2013 0:00,"Southern Ontario, ON, December 21, 2013 to January 1, 2014. A severe storm brought freezing rain and damaging ice accumulation across a large area of southern Ontario. According to Environment Canada, the epicentre of the freezing rain was in southern Ontario. Response and recovery activities began at the time of the event. The ice storm significantly impacted some of Canada’s largest and most densely populated urban municipalities. Municipalities, provincial ministries and non-governmental organizations such as the Red Cross all acted to respond to the ice storm. Ontario determined that the impacts of the storm were severe enough to warrant implementation of an Ice Storm Assistance Program to help municipalities and conservation authorities with emergency response and recovery costs. Two deaths were attributed to the storm due to carbon monoxide poisoning from improperly ventilated generators and heaters.   along the north shore of Lake Ontario, including the Greater Toronto Area, where ice accumulation reached up to 30 mm. The impact of the ice storm on these municipalities and conservation authorities was further exacerbated by freezing temperatures. The ice storm had serious impacts. In its aftermath, as many as 830,000 hydro customers (2,490,000 individuals) across Southern Ontario were without power for several days. Downed trees, broken branches, and downed wires resulting from ice accumulation posed serious public health and safety risks, as well as transportation network problems. Due to widespread power outages and freezing temperatures, municipalities activated emergency plans to open warming centres and canvassed homes of vulnerable residents to ensure their safety. Power was restored to most residences and businesses by January 1, 2014. *Note: A request for federal assistance through the DFAA program has been made; however, no payments have yet been issued.",2,25,0,262781642,12839493.9,1/1/2014 0:00,98581642,,4200000,160000000,,,,2490000,
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Ottawa ON,12/21/2013 0:00,"Southern Ontario, ON, December 21, 2013 to January 1, 2014. A severe storm brought freezing rain and damaging ice accumulation across a large area of southern Ontario. According to Environment Canada, the epicentre of the freezing rain was in southern Ontario. Response and recovery activities began at the time of the event. The ice storm significantly impacted some of Canada’s largest and most densely populated urban municipalities. Municipalities, provincial ministries and non-governmental organizations such as the Red Cross all acted to respond to the ice storm. Ontario determined that the impacts of the storm were severe enough to warrant implementation of an Ice Storm Assistance Program to help municipalities and conservation authorities with emergency response and recovery costs. Two deaths were attributed to the storm due to carbon monoxide poisoning from improperly ventilated generators and heaters.   along the north shore of Lake Ontario, including the Greater Toronto Area, where ice accumulation reached up to 30 mm. The impact of the ice storm on these municipalities and conservation authorities was further exacerbated by freezing temperatures. The ice storm had serious impacts. In its aftermath, as many as 830,000 hydro customers (2,490,000 individuals) across Southern Ontario were without power for several days. Downed trees, broken branches, and downed wires resulting from ice accumulation posed serious public health and safety risks, as well as transportation network problems. Due to widespread power outages and freezing temperatures, municipalities activated emergency plans to open warming centres and canvassed homes of vulnerable residents to ensure their safety. Power was restored to most residences and businesses by January 1, 2014. *Note: A request for federal assistance through the DFAA program has been made; however, no payments have yet been issued.",2,25,0,262781642,12839493.9,1/1/2014 0:00,98581642,,4200000,160000000,,,,2490000,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Charlottetown PE,7/5/2014 0:00,"Quebec, New Brunswick, Nova Scotia, and Prince Edward Island, July 5-6, 2014. Hurricane Arthur transformed into a powerful Post-Tropical storm over the Maritime provinces. The storm brought powerful wind gusts and heavy rain to Quebec, New Brunswick, Nova Scotia and Prince Edward Island. The most amount of rain was received in St. Stephen, New Brunswick where it rained up to 143 mm. The strongest winds were felt in Nova Scotia where in Greenwood wind gusts reached up to 140 km/h. In Quebec, severe flooding in Mont-Louis inundated several roads affecting 40 homes, while in Marsoui approximately 30 homes were evacuated (approximately 90 individuals). The powerful winds generated by the storm downed trees and power lines throughout the Maritimes causing power outages, property damage and infrastructure damage. Approximately 290,000 homes and businesses (870,000 individuals) in the Maritimes were without power, while in Quebec approximately 23,000 homes and businesses (69,000 individuals) were reported to have lost power.",0,0,90,24712000,1184281.2,7/6/2014 0:00,12212000,,12500000,,,,,939000,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Halifax NS,7/5/2014 0:00,"Quebec, New Brunswick, Nova Scotia, and Prince Edward Island, July 5-6, 2014. Hurricane Arthur transformed into a powerful Post-Tropical storm over the Maritime provinces. The storm brought powerful wind gusts and heavy rain to Quebec, New Brunswick, Nova Scotia and Prince Edward Island. The most amount of rain was received in St. Stephen, New Brunswick where it rained up to 143 mm. The strongest winds were felt in Nova Scotia where in Greenwood wind gusts reached up to 140 km/h. In Quebec, severe flooding in Mont-Louis inundated several roads affecting 40 homes, while in Marsoui approximately 30 homes were evacuated (approximately 90 individuals). The powerful winds generated by the storm downed trees and power lines throughout the Maritimes causing power outages, property damage and infrastructure damage. Approximately 290,000 homes and businesses (870,000 individuals) in the Maritimes were without power, while in Quebec approximately 23,000 homes and businesses (69,000 individuals) were reported to have lost power.",0,0,90,24712000,1184281.2,7/6/2014 0:00,12212000,,12500000,,,,,939000,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Moncton NB,7/5/2014 0:00,"Quebec, New Brunswick, Nova Scotia, and Prince Edward Island, July 5-6, 2014. Hurricane Arthur transformed into a powerful Post-Tropical storm over the Maritime provinces. The storm brought powerful wind gusts and heavy rain to Quebec, New Brunswick, Nova Scotia and Prince Edward Island. The most amount of rain was received in St. Stephen, New Brunswick where it rained up to 143 mm. The strongest winds were felt in Nova Scotia where in Greenwood wind gusts reached up to 140 km/h. In Quebec, severe flooding in Mont-Louis inundated several roads affecting 40 homes, while in Marsoui approximately 30 homes were evacuated (approximately 90 individuals). The powerful winds generated by the storm downed trees and power lines throughout the Maritimes causing power outages, property damage and infrastructure damage. Approximately 290,000 homes and businesses (870,000 individuals) in the Maritimes were without power, while in Quebec approximately 23,000 homes and businesses (69,000 individuals) were reported to have lost power.",0,0,90,24712000,1184281.2,7/6/2014 0:00,12212000,,12500000,,,,,939000,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Montreal QC,7/5/2014 0:00,"Quebec, New Brunswick, Nova Scotia, and Prince Edward Island, July 5-6, 2014. Hurricane Arthur transformed into a powerful Post-Tropical storm over the Maritime provinces. The storm brought powerful wind gusts and heavy rain to Quebec, New Brunswick, Nova Scotia and Prince Edward Island. The most amount of rain was received in St. Stephen, New Brunswick where it rained up to 143 mm. The strongest winds were felt in Nova Scotia where in Greenwood wind gusts reached up to 140 km/h. In Quebec, severe flooding in Mont-Louis inundated several roads affecting 40 homes, while in Marsoui approximately 30 homes were evacuated (approximately 90 individuals). The powerful winds generated by the storm downed trees and power lines throughout the Maritimes causing power outages, property damage and infrastructure damage. Approximately 290,000 homes and businesses (870,000 individuals) in the Maritimes were without power, while in Quebec approximately 23,000 homes and businesses (69,000 individuals) were reported to have lost power.",0,0,90,24712000,1184281.2,7/6/2014 0:00,12212000,,12500000,,,,,939000,
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Quebec City QC,7/5/2014 0:00,"Quebec, New Brunswick, Nova Scotia, and Prince Edward Island, July 5-6, 2014. Hurricane Arthur transformed into a powerful Post-Tropical storm over the Maritime provinces. The storm brought powerful wind gusts and heavy rain to Quebec, New Brunswick, Nova Scotia and Prince Edward Island. The most amount of rain was received in St. Stephen, New Brunswick where it rained up to 143 mm. The strongest winds were felt in Nova Scotia where in Greenwood wind gusts reached up to 140 km/h. In Quebec, severe flooding in Mont-Louis inundated several roads affecting 40 homes, while in Marsoui approximately 30 homes were evacuated (approximately 90 individuals). The powerful winds generated by the storm downed trees and power lines throughout the Maritimes causing power outages, property damage and infrastructure damage. Approximately 290,000 homes and businesses (870,000 individuals) in the Maritimes were without power, while in Quebec approximately 23,000 homes and businesses (69,000 individuals) were reported to have lost power.",0,0,90,24712000,1184281.2,7/6/2014 0:00,12212000,,12500000,,,,,939000,
